x,y,z
-0.0568046,-0.0244236,-0.488485
0.0978498,-0.0207546,-0.507573
-0.167798,-0.00687002,-0.501653
-0.00896861,0.0108044,-0.497813
0.0506841,0.0157666,-0.501329
0.209776,0.0115497,-0.48777
-0.206548,0.0383845,-0.495246
-0.0820956,0.0442023,-0.517887
0.158398,0.0280536,-0.513848
-0.150282,0.0578406,-0.488407
-0.0261845,0.0791342,-0.517936
0.0696429,0.0772889,-0.499429
0.142798,0.0836465,-0.497608
-0.189729,0.0900409,-0.520628
-0.130837,0.112762,-0.502479
-0.0753018,0.0956367,-0.487791
-0.00143311,0.130023,-0.490803
0.0618352,0.143738,-0.489997
0.15476,0.142023,-0.504504
-0.123619,0.169899,-0.519159
-0.071402,0.155125,-0.493839
-0.0401188,0.20621,-0.494127
0.0710515,0.197645,-0.514621
-0.0529725,-0.187898,-0.457172
0.00274179,-0.210007,-0.459273
-0.114573,-0.176052,-0.480311
-0.00970626,-0.157759,-0.48597
0.100467,-0.184497,-0.486262
0.117263,-0.127086,-0.482505
-0.178448,-0.110724,-0.472257
-0.116309,-0.100448,-0.481476
-0.0283552,-0.104373,-0.465943
0.0290989,-0.0940348,-0.479482
0.137325,-0.0740544,-0.46317
-0.203979,-0.0500868,-0.481204
-0.145764,-0.0503336,-0.466784
-0.00209065,-0.0433152,-0.472985
0.0563539,-0.0321499,-0.465778
0.160185,-0.0212524,-0.479886
-0.110573,0.00201305,-0.486202
-0.0425973,0.0498346,-0.467149
0.117287,0.0222794,-0.470627
-0.101131,0.0530556,-0.454438
0.0151772,0.0619435,-0.477819
0.198253,0.0693066,-0.476552
-0.178153,0.111313,-0.465776
0.109074,0.118847,-0.462651
-0.13949,0.157029,-0.462802
0.113623,0.176642,-0.478028
0.0192679,0.209139,-0.4867
0.0604969,-0.201157,-0.444781
-0.101094,-0.18407,-0.421545
0.0198979,-0.158463,-0.433838
0.112836,-0.177119,-0.428062
-0.147746,-0.149331,-0.438154
-0.087139,-0.127746,-0.43678
0.157636,-0.138763,-0.439698
-0.135186,-0.0921877,-0.425203
0.0203009,-0.10003,-0.420472
0.0743784,-0.110862,-0.443934
0.190481,-0.0885585,-0.43962
-0.196109,-0.0751683,-0.427306
-0.0778829,-0.067067,-0.449703
0.0935696,-0.0569957,-0.425896
-0.0255582,-0.0269393,-0.420344
0.147758,-0.0315985,-0.422153
0.207882,-0.0300307,-0.444631
-0.210022,0.000225278,-0.449125
-0.0752268,0.00166093,-0.437777
0.0165898,0.00880834,-0.443591
-0.15076,0.0171702,-0.444336
0.0650765,0.0434578,-0.450156
0.171475,0.0260839,-0.44404
-0.200689,0.0619267,-0.440458
-0.0624898,0.0828135,-0.419436
0.137342,0.0743609,-0.434024
-0.00871158,0.100837,-0.438923
0.0534607,0.102292,-0.447446
-0.0894971,0.13145,-0.441796
0.173476,0.118411,-0.452696
-0.0341926,0.154488,-0.446932
0.025685,0.155315,-0.443574
0.137685,0.158579,-0.426177
-0.0784766,0.194828,-0.449445
-0.0131401,0.209612,-0.436231
0.0657436,0.199472,-0.450101
-0.0413419,-0.205962,-0.401236
0.0188919,-0.209149,-0.401513
-0.119507,-0.136037,-0.386981
-0.035494,-0.147587,-0.413685
0.0616821,-0.141804,-0.394189
-0.175716,-0.115158,-0.387541
-0.0367236,-0.084904,-0.409892
0.120238,-0.106681,-0.405478
0.194225,-0.0534319,-0.391178
-0.174528,-0.023109,-0.406798
-0.11675,-0.0358615,-0.416359
0.0268389,-0.0450208,-0.397585
0.06764,-0.00425662,-0.413926
0.20975,0.0105773,-0.400539
-0.208656,0.0245725,-0.394331
-0.151558,0.0422374,-0.389849
-0.091876,0.0372136,-0.39249
-0.0312679,0.0323517,-0.410932
0.121794,0.0212665,-0.410867
0.0227086,0.0584716,-0.410472
0.0874928,0.0694792,-0.40106
0.196967,0.0730104,-0.416751
-0.190963,0.087388,-0.387038
-0.121538,0.0894489,-0.411407
0.0307329,0.118084,-0.39431
-0.162194,0.13349,-0.412428
-0.0695857,0.145661,-0.387042
0.0883768,0.130063,-0.407331
0.171204,0.121635,-0.392888
-0.11789,0.173798,-0.409446
-0.0073213,0.164374,-0.394336
-0.0532788,0.20315,-0.392124
0.0343105,0.207209,-0.399616
0.0914109,0.189075,-0.396929
-0.0817464,-0.193452,-0.358727
0.0904247,-0.189569,-0.372097
-0.0107546,-0.176634,-0.358886
0.140053,-0.156582,-0.378757
-0.0644728,-0.132104,-0.363536
-0.00657261,-0.117884,-0.369932
0.178333,-0.110942,-0.385345
-0.200836,-0.0615636,-0.369083
-0.143577,-0.0746856,-0.357182
-0.0913445,-0.0831194,-0.385355
-0.0264016,-0.056867,-0.3579
0.0710474,-0.0782696,-0.374564
0.13777,-0.0769226,-0.356421
-0.0703233,-0.0230078,-0.38069
0.105727,-0.0293737,-0.374084
-0.126102,-0.00948776,-0.363349
-0.00471138,-0.0022591,-0.369851
0.159389,-0.00287379,-0.37085
0.0514921,0.0291531,-0.366845
0.110402,0.0262855,-0.352264
-0.0745516,0.0802712,-0.35456
-0.0011995,0.0558919,-0.355504
0.156281,0.0567595,-0.375891
-0.0256581,0.10582,-0.378056
0.120259,0.1031,-0.363791
-0.123633,0.129372,-0.366733
-0.102212,0.183506,-0.352411
0.0402657,0.164657,-0.35776
0.134764,0.161161,-0.366345
-0.0062472,0.209996,-0.355523
0.0394894,-0.206309,-0.345251
-0.129485,-0.165401,-0.335685
0.121755,-0.171148,-0.318683
-0.170641,-0.122415,-0.32826
0.0434689,-0.146991,-0.337306
0.0981048,-0.125437,-0.349441
0.164414,-0.130686,-0.330442
-0.109488,-0.110294,-0.323047
-0.0518317,-0.0943971,-0.31866
-0.0929606,-0.0526735,-0.33376
0.024819,-0.0794061,-0.33639
0.194515,-0.0792514,-0.337077
0.0525707,-0.0272079,-0.346421
0.208995,-0.0213128,-0.342794
-0.184314,-0.00643125,-0.349256
0.019981,0.0142641,-0.317844
-0.146585,0.0362078,-0.3304
-0.0537725,0.0244137,-0.347969
0.206484,0.0384125,-0.347521
-0.203674,0.0512731,-0.340865
-0.177567,0.112171,-0.33409
-0.123173,0.0905832,-0.321018
-0.0302062,0.0987494,-0.318656
0.0628034,0.0916502,-0.351153
0.187393,0.0949488,-0.341723
-0.0775473,0.134267,-0.328701
-0.0220272,0.155233,-0.336972
-0.0548511,0.202788,-0.321163
0.0908085,0.189376,-0.33696
-0.0400588,-0.206195,-0.315732
0.014227,-0.209531,-0.290503
0.0726189,-0.197088,-0.29615
-0.0754963,-0.158123,-0.310659
-0.0106971,-0.137681,-0.313325
0.0889881,-0.129635,-0.290369
0.133839,-0.0905682,-0.298
0.0774239,-0.0731211,-0.308345
-0.204578,-0.0477399,-0.31086
-0.146113,-0.0345958,-0.312697
-0.0303775,-0.0179039,-0.312449
0.0297484,-0.039105,-0.292261
0.10197,-0.0186484,-0.313486
0.158748,-0.0379771,-0.312353
-0.209742,0.0104674,-0.297317
-0.0975089,0.00307174,-0.312139
-0.0349204,0.0440683,-0.294564
0.0702782,0.046401,-0.312623
0.158111,0.0218206,-0.316194
0.205774,0.0420541,-0.285944
-0.194972,0.0780607,-0.287919
0.0192762,0.069455,-0.291228
0.137998,0.0781366,-0.312259
0.0245875,0.123121,-0.31741
0.0972162,0.133085,-0.317215
0.15709,0.139376,-0.315142
-0.140791,0.155868,-0.315748
0.0377747,0.206623,-0.314993
-0.0906941,-0.189411,-0.261777
-0.034505,-0.169448,-0.268397
0.0353707,-0.153644,-0.278271
0.114842,-0.175831,-0.259286
-0.147089,-0.149959,-0.280487
-0.094705,-0.126155,-0.263733
0.159273,-0.136929,-0.269769
-0.187483,-0.0947341,-0.277822
-0.0398754,-0.102144,-0.260387
0.0166505,-0.0964336,-0.27949
-0.129665,-0.0790649,-0.275993
-0.0691783,-0.053161,-0.278763
0.19385,-0.0807808,-0.277149
-0.176792,-0.0312009,-0.260388
-0.117539,-0.0221861,-0.261546
-0.0152558,-0.0467886,-0.253368
0.108934,-0.0400549,-0.257912
0.208814,-0.0229894,-0.282921
-0.0634829,0.00370435,-0.260709
0.00150409,0.0102727,-0.260998
0.157416,-0.00486105,-0.25806
-0.155709,0.0236074,-0.272518
0.0552791,0.0362127,-0.255523
0.112589,0.0320468,-0.272744
-0.0927143,0.0553749,-0.283216
-0.0505217,0.0926707,-0.262537
0.0917919,0.0882543,-0.275511
0.185579,0.0983973,-0.281904
-0.166007,0.12864,-0.268632
-0.105989,0.126845,-0.27649
0.00340104,0.118918,-0.261279
0.0592958,0.138375,-0.271024
-0.0449759,0.152216,-0.281619
0.134152,0.161602,-0.264384
-0.0977209,0.185906,-0.282799
-0.0282789,0.208143,-0.267717
0.0274745,0.187937,-0.259004
0.0843655,0.192398,-0.277423
-0.0102091,-0.209791,-0.231315
0.0486195,-0.204304,-0.241655
-0.126814,-0.167388,-0.219234
-0.168414,-0.125533,-0.230058
-0.0574381,-0.142739,-0.219851
0.000828895,-0.136209,-0.232498
0.0748189,-0.138645,-0.232853
0.123015,-0.0997693,-0.239712
0.181656,-0.105435,-0.223879
-0.196847,-0.0732388,-0.22264
-0.139171,-0.0573707,-0.21803
-0.0840061,-0.0792371,-0.226878
0.066708,-0.0817986,-0.249983
0.0416195,-0.0291765,-0.234337
0.204617,-0.0475266,-0.228404
0.0903672,0.00277789,-0.220263
0.209731,0.0119537,-0.234205
-0.206516,0.0383473,-0.244301
-0.115019,0.0278411,-0.228703
-0.0589341,0.0468013,-0.219299
-0.161106,0.077053,-0.238442
-0.00430835,0.0646301,-0.236325
0.0999953,0.0619017,-0.222329
0.1617,0.0554853,-0.247537
-0.102129,0.0861901,-0.232653
0.0491374,0.0916267,-0.23351
0.180021,0.108158,-0.223017
-0.072096,0.13785,-0.228268
0.113637,0.120169,-0.226202
-0.130162,0.164861,-0.236971
-0.0182233,0.164101,-0.228321
0.100242,0.183898,-0.220193
-0.0708463,0.197753,-0.226792
-0.0628956,-0.200387,-0.204245
0.0282635,-0.208183,-0.185362
0.0931251,-0.188315,-0.204786
-0.0160879,-0.167892,-0.184513
0.0410239,-0.149642,-0.184605
0.145099,-0.151824,-0.213434
-0.122958,-0.110679,-0.193951
0.140186,-0.09187,-0.182777
-0.0360253,-0.0622056,-0.195198
0.0171803,-0.0808692,-0.216225
0.0910121,-0.0544445,-0.202485
-0.0870124,-0.0217796,-0.209988
0.148435,-0.038827,-0.209478
-0.209639,-0.0130744,-0.213619
-0.156887,0.00558137,-0.192077
-0.0295086,-0.00500944,-0.212067
0.0242022,0.0210593,-0.20656
0.14462,0.0205267,-0.201943
0.204252,0.0490451,-0.187469
-0.134062,0.0660295,-0.186072
-0.0251954,0.110068,-0.203239
0.073162,0.112391,-0.182633
-0.166617,0.127849,-0.207028
0.0380706,0.14779,-0.215805
0.150823,0.14615,-0.186953
-0.0187336,0.209236,-0.188884
0.0394457,0.20634,-0.20321
0.0712075,-0.187556,-0.148996
-0.0895479,-0.169868,-0.160027
-0.146232,-0.150793,-0.155981
0.0988196,-0.134996,-0.177993
0.153695,-0.143138,-0.15475
-0.181339,-0.10598,-0.174856
-0.0688471,-0.114205,-0.168385
-0.00908681,-0.109953,-0.170862
0.0563551,-0.0929953,-0.172478
-0.203831,-0.0508823,-0.167451
-0.094199,-0.0600431,-0.164434
0.196744,-0.0735216,-0.174962
-0.147927,-0.0371003,-0.150979
-0.0503777,-0.017055,-0.157201
0.0140426,-0.0323181,-0.181182
0.159342,-0.0333737,-0.15077
0.106099,-0.00897626,-0.16359
0.2096,-0.0129539,-0.179622
-0.207027,0.0354831,-0.178488
-0.0915126,0.0256414,-0.173605
0.00507825,0.0295597,-0.150392
0.0717475,0.0388847,-0.174696
-0.0443231,0.0610486,-0.162948
0.0208808,0.0777593,-0.182435
0.118177,0.076075,-0.167056
-0.189202,0.0911949,-0.165289
-0.101407,0.116062,-0.180707
0.17472,0.0958978,-0.164566
-0.157246,0.13922,-0.148877
-0.118353,0.173561,-0.178852
-0.0589199,0.166333,-0.177139
-0.000416887,0.155184,-0.170506
0.108567,0.179799,-0.160918
-0.0432824,-0.205609,-0.146753
0.0199462,-0.209051,-0.125952
0.119097,-0.173027,-0.115988
-0.0436466,-0.14915,-0.126722
0.0161474,-0.146111,-0.130182
0.0767943,-0.121539,-0.123876
-0.192057,-0.0850739,-0.119382
-0.135748,-0.0942527,-0.13774
0.0209559,-0.0865759,-0.124559
0.183783,-0.101664,-0.123635
-0.0404058,-0.0723213,-0.13623
0.107049,-0.0645133,-0.140984
-0.00103262,-0.0238111,-0.123787
0.0565825,-0.0321757,-0.138929
-0.100999,-0.00950666,-0.125992
0.209738,0.012311,-0.125157
-0.20761,0.0318591,-0.118622
-0.0536722,0.0256496,-0.115247
0.0543816,0.0235459,-0.116871
0.160912,0.0390133,-0.147311
-0.154459,0.0569453,-0.130434
-0.0966591,0.0718487,-0.135778
0.00299175,0.0836485,-0.124556
0.0622974,0.0807897,-0.132878
-0.101339,0.130103,-0.122456
-0.0409176,0.118413,-0.145977
0.103003,0.124839,-0.132144
0.16106,0.134895,-0.121159
0.054782,0.15716,-0.147179
-0.0913872,0.189153,-0.124143
-0.0343417,0.207193,-0.127762
0.022834,0.208777,-0.14567
-0.0842834,-0.192407,-0.104679
-0.0260292,-0.193676,-0.0906002
0.0642728,-0.170685,-0.0919042
-0.162098,-0.133595,-0.100792
-0.100129,-0.135109,-0.112258
0.157435,-0.139031,-0.0848846
-0.023696,-0.106382,-0.0898093
-0.091732,-0.0696272,-0.105316
0.0699027,-0.0698727,-0.0942338
0.139393,-0.0742934,-0.0914329
-0.208186,-0.0277698,-0.112293
-0.0473009,-0.0338017,-0.0869543
0.204892,-0.0464073,-0.114026
-0.156502,0.00207421,-0.106421
0.161796,-0.00885053,-0.096106
-0.104634,0.0338249,-0.0846549
0.000766086,0.0258283,-0.0901666
0.114179,0.0232076,-0.113327
-0.0510471,0.0831518,-0.0985633
0.137549,0.0807966,-0.110588
0.196915,0.0731694,-0.113685
-0.1822,0.104561,-0.106841
-0.127563,0.0891993,-0.0873994
-0.147139,0.149886,-0.0891931
0.056577,0.126269,-0.0942243
-0.0515061,0.152759,-0.098026
0.00697193,0.155462,-0.111036
0.119865,0.172475,-0.0991883
0.0110446,0.20976,-0.0859899
0.0666268,0.199191,-0.105912
0.0261728,-0.208443,-0.0651855
-0.125523,-0.168359,-0.0683408
0.117998,-0.173781,-0.0560138
-0.0610214,-0.149894,-0.0693207
0.0120615,-0.150424,-0.0705305
-0.185378,-0.0988128,-0.0504355
-0.127747,-0.0981658,-0.0668072
-0.0695548,-0.0917036,-0.0541737
0.0421359,-0.0981123,-0.049257
0.103423,-0.117406,-0.0703118
-0.163671,-0.0508427,-0.0791507
0.00657536,-0.0569943,-0.0744655
0.193569,-0.0814896,-0.066719
-0.105941,-0.0246856,-0.0682472
0.106831,-0.0252641,-0.0788031
-0.20994,0.00752095,-0.0638541
0.0484411,-0.0142493,-0.0707125
-0.0493063,0.0173106,-0.055666
0.19697,0.0321093,-0.0699924
-0.174888,0.0549981,-0.073994
0.0292716,0.0751289,-0.0713203
0.0877608,0.0659724,-0.0806753
0.141094,0.0656796,-0.0527489
-0.0820847,0.117454,-0.0604347
-0.0125645,0.117968,-0.068566
0.11181,0.12007,-0.0711448
0.171288,0.121543,-0.0636099
-0.0981485,0.175028,-0.0654767
0.0781771,0.16748,-0.0563805
-0.0462937,0.204921,-0.0690304
-0.0405979,-0.20604,-0.033729
-0.093109,-0.180796,-0.0194101
-0.103041,-0.121818,-0.0146307
0.0665503,-0.151003,-0.0353354
-0.0146672,-0.0952393,-0.0304081
0.155544,-0.111728,-0.0315598
-0.135996,-0.05491,-0.0261081
0.0926415,-0.0675722,-0.0387763
0.15057,-0.0522153,-0.0367866
-0.205271,-0.044535,-0.034604
-0.0672519,-0.0394679,-0.0249002
-0.0105553,-0.0206515,-0.0300482
0.20738,-0.0332439,-0.0338657
-0.152448,0.00651181,-0.0467833
-0.0981802,0.0118064,-0.0213269
0.148522,0.00761001,-0.040039
0.00575201,0.0369924,-0.0314835
0.0894904,0.0194797,-0.042873
-0.191591,0.0676423,-0.0178106
-0.130025,0.0608138,-0.0346446
-0.0437908,0.0748252,-0.0396307
0.0919021,0.0834889,-0.0235037
0.194947,0.0782225,-0.029565
-0.174291,0.117157,-0.0468987
0.044248,0.122619,-0.0356647
-0.141265,0.155386,-0.0145431
-0.0421412,0.156704,-0.0336168
0.133649,0.161986,-0.0341905
-0.00260086,0.201958,-0.0281241
-0.00300213,-0.212825,0.0125342
0.0513453,-0.203629,-0.0110307
0.0105893,-0.159601,-0.011338
0.104367,-0.178417,0.00221571
-0.161293,-0.134558,-0.00875316
-0.0467828,-0.142241,-0.0116199
0.154594,-0.148565,0.0157176
-0.0583383,-0.0874856,0.00994291
0.0458307,-0.115234,0.00809465
0.105233,-0.118121,0.000443222
0.189993,-0.100148,0.0161451
-0.179222,-0.0727426,0.0113833
0.0242118,-0.0601224,-0.00130426
0.079852,-0.0673296,0.0197818
0.110178,-0.021648,-0.00443791
0.169664,-0.0169908,0.0103544
-0.209651,0.0121088,-0.00403381
-0.144696,-0.00826589,0.0107699
-0.0472384,0.00527166,0.00959206
0.0442353,-0.00457081,-0.0116899
0.0804213,0.0356541,0.0141289
0.154338,0.0487367,0.0032244
0.208812,0.0225776,-0.0119987
-0.0827226,0.065189,0.00494965
-0.023293,0.0598642,0.015704
0.0378023,0.0757386,0.00113111
-0.133031,0.0967721,0.0132238
-0.00849221,0.112413,-0.00904558
0.146209,0.10818,-0.0108013
-0.0851464,0.129552,-0.00182244
0.0767003,0.126132,0.0157782
0.0351684,0.167467,0.0031275
-0.0919724,0.188838,-0.00744178
0.0907411,0.189427,-0.00204949
0.028921,-0.253503,0.0429018
-0.0598892,-0.225994,0.0308915
0.0841659,-0.224815,0.0343736
0.144609,-0.202737,0.0394
-0.133901,-0.178621,0.0248563
-0.0366382,-0.171435,0.0397008
0.204418,-0.162238,0.0461234
-0.201268,-0.135968,0.0359061
-0.0890156,-0.142409,0.0412581
0.0128416,-0.139845,0.0516903
0.0723302,-0.147324,0.0512419
-0.131093,-0.100415,0.0338367
-0.0119631,-0.0853471,0.0479449
0.238996,-0.113281,0.0480549
-0.231616,-0.0843598,0.0379811
0.139723,-0.0678947,0.0205377
0.26718,-0.0605965,0.0535231
-0.252779,-0.0285152,0.0424062
-0.193099,-0.023494,0.0426428
-0.102145,-0.0486669,0.0229733
-0.0518997,-0.0357887,0.0530409
0.00724046,-0.0285219,0.0467242
0.226537,-0.0249251,0.0275336
0.0653856,-0.0143039,0.0436207
0.127726,0.0117412,0.0421576
-0.265627,0.0294797,0.0497201
-0.169093,0.042346,0.031703
-0.0983068,0.0178673,0.0383307
0.0238035,0.0278779,0.0344232
0.195821,0.0230376,0.0465223
0.255698,0.024787,0.0438949
-0.223095,0.0683643,0.0332035
0.113761,0.0819997,0.0323096
0.224992,0.0751092,0.0328101
-0.0551665,0.10283,0.0426592
0.0232556,0.117524,0.0415839
-0.237351,0.124117,0.0499993
-0.18307,0.12766,0.0248247
0.189355,0.125404,0.0271201
-0.160246,0.18202,0.0357562
-0.104611,0.161627,0.0449542
-0.0319664,0.155359,0.0254717
0.137241,0.154979,0.0255578
0.194596,0.184234,0.0500815
-0.0450687,0.213565,0.0205647
0.127868,0.212654,0.0389138
-0.114454,0.220508,0.0391127
0.0138691,0.223547,0.0253142
0.0717842,0.233668,0.0368895
-0.0758398,0.263906,0.0538101
-0.0614968,-0.327783,0.0869582
-0.00161671,-0.328661,0.0842316
-0.11125,-0.28824,0.0731875
0.0515074,-0.303444,0.0724571
-0.198946,-0.260434,0.0836866
-0.0364455,-0.275359,0.0555929
0.118151,-0.26522,0.0626197
-0.165804,-0.219989,0.0543137
-0.107833,-0.228723,0.0668064
-0.015184,-0.221331,0.0706178
-0.222126,-0.206866,0.0700786
0.0361397,-0.195042,0.0542672
0.107796,-0.206983,0.0864648
0.196519,-0.218634,0.0647545
-0.274502,-0.181554,0.0844713
0.129004,-0.153452,0.0697333
0.25853,-0.164747,0.0717891
-0.265744,-0.125682,0.0647624
-0.152428,-0.143427,0.0697546
-0.0455954,-0.130502,0.0825293
0.299223,-0.121759,0.0810926
-0.181359,-0.0909061,0.0700661
-0.0819248,-0.0862459,0.065066
0.0458624,-0.0911046,0.0630033
0.108967,-0.0973232,0.0628198
0.176001,-0.116378,0.0721432
-0.288463,-0.0702429,0.0662981
-0.132799,-0.0559293,0.0739872
0.207793,-0.065823,0.0670758
0.156813,-0.0343153,0.067182
0.319339,-0.0316642,0.0798672
-0.303433,-0.0122981,0.0702354
-0.226212,0.00160192,0.0868978
-0.14658,0.00228903,0.0702631
-0.0324588,0.0251597,0.0641572
0.0862895,0.0255834,0.0831917
0.307917,0.0268367,0.0732741
-0.136891,0.0761129,0.0693694
-0.0796308,0.0599816,0.0766793
0.00279124,0.0723511,0.0752576
0.0598436,0.0724677,0.0567899
0.169109,0.0760825,0.0545065
0.27762,0.0777181,0.0614469
-0.280829,0.0854694,0.0644307
-0.193055,0.0951069,0.0780676
-0.0958375,0.117206,0.0842707
-0.151312,0.13805,0.0754754
-0.025765,0.137003,0.0821566
0.129165,0.120279,0.0757723
0.189673,0.136789,0.0863535
0.241275,0.136009,0.0551124
0.29437,0.150684,0.0853331
-0.270657,0.165498,0.0777702
-0.216054,0.179639,0.0574567
0.0153446,0.174222,0.0593163
0.0872164,0.170482,0.0547142
0.145583,0.177325,0.0839261
-0.0696118,0.200911,0.0737315
0.250667,0.193233,0.0773231
-0.224344,0.233831,0.081658
-0.166677,0.238036,0.0628466
-0.0230237,0.240244,0.0694809
0.187366,0.240061,0.0707071
0.0240059,0.277609,0.0560821
0.0762551,0.269895,0.0844425
0.133288,0.265565,0.0665228
-0.1435,0.290127,0.0814837
-0.0302052,0.299762,0.068857
0.0533852,0.32531,0.0848252
-0.0749294,-0.379167,0.116815
0.0512988,-0.366673,0.107589
-0.11815,-0.3404,0.101938
0.0989735,-0.33255,0.0945861
0.204399,-0.323511,0.114568
-0.253802,-0.288136,0.115316
-0.170133,-0.310792,0.0986446
0.152262,-0.305322,0.0912978
-0.146131,-0.257408,0.111877
-0.0652762,-0.271789,0.108029
0.00739631,-0.270595,0.0962023
0.109106,-0.273857,0.121172
0.214184,-0.26863,0.0926369
-0.283041,-0.236514,0.106782
0.0642314,-0.2479,0.091038
0.15914,-0.246782,0.102244
0.251633,-0.222014,0.0880953
-0.14239,-0.192739,0.102305
-0.0648608,-0.192732,0.0880585
0.0209985,-0.216519,0.118232
0.155202,-0.186644,0.116934
0.304786,-0.18908,0.101113
-0.207258,-0.153485,0.0928618
-0.0155115,-0.169041,0.117105
0.0424868,-0.159258,0.101887
0.0990587,-0.157007,0.12153
0.209277,-0.163337,0.105877
-0.33196,-0.14723,0.10357
-0.100762,-0.146274,0.099929
0.345524,-0.146105,0.110426
-0.357442,-0.0930686,0.106995
-0.298856,-0.0993182,0.117586
-0.140135,-0.102653,0.112043
0.00690337,-0.111062,0.103944
0.0694213,-0.105149,0.116322
0.244754,-0.115052,0.107617
-0.235269,-0.0699455,0.096011
-0.0366924,-0.069997,0.100923
0.0205265,-0.0520231,0.100748
0.170506,-0.0733153,0.113401
0.28538,-0.0709939,0.109814
0.342648,-0.0839482,0.0977514
0.389849,-0.0551512,0.120824
-0.353086,-0.0302236,0.0986836
-0.282982,-0.0415195,0.118595
-0.184072,-0.0389674,0.0998649
0.100807,-0.032362,0.088464
-0.0792719,0.000202528,0.0923904
-0.0233708,-0.0122576,0.110089
0.0299815,0.00620912,0.089975
0.205743,-0.0122577,0.09393
0.265292,-0.0153729,0.100065
0.364045,0.0017162,0.104157
-0.349114,0.0295666,0.0964602
-0.274396,0.0177627,0.118724
-0.180702,0.0409953,0.100792
-0.122018,0.0371186,0.112406
0.147738,0.0349174,0.0936986
0.20221,0.0427255,0.117526
0.261434,0.0438802,0.108186
-0.307881,0.0674513,0.117902
-0.23754,0.0595983,0.0968126
0.106356,0.0758423,0.10894
0.350528,0.0599425,0.0993969
-0.371354,0.0858771,0.113737
-0.25293,0.116529,0.107385
0.164645,0.0891907,0.112795
0.227384,0.0904926,0.091563
0.280878,0.101262,0.116396
-0.365957,0.147085,0.121161
-0.32119,0.119901,0.0921653
-0.20103,0.146542,0.107858
0.0709623,0.12097,0.0902389
0.241922,0.146741,0.114032
0.343584,0.122252,0.104551
-0.128303,0.173605,0.117972
-0.0699002,0.15989,0.117418
0.0545851,0.176843,0.104561
-0.332217,0.196394,0.116457
-0.178549,0.205842,0.112023
-0.0191697,0.192047,0.104965
0.100077,0.215458,0.0922164
0.208051,0.205513,0.117636
0.32023,0.198182,0.111149
-0.279921,0.220457,0.0997647
-0.112289,0.240844,0.0955167
0.0314949,0.230871,0.092831
0.241379,0.249822,0.0947915
0.296399,0.252723,0.118424
-0.258255,0.27507,0.111541
-0.0645336,0.27487,0.111632
-0.201474,0.28717,0.0966321
0.112688,0.3173,0.0886927
0.170574,0.302958,0.0949159
0.248683,0.303657,0.120092
-0.191192,0.341616,0.119508
-0.109184,0.336395,0.0982051
-0.0504602,0.348411,0.0973781
0.00806259,0.360474,0.102208
0.0925826,0.369361,0.113481
-0.0629475,-0.431698,0.144807
-0.00774244,-0.453078,0.154225
0.0889331,-0.44173,0.152855
-0.119323,-0.411789,0.140484
-0.0183441,-0.397786,0.123375
0.0368631,-0.417866,0.135253
0.145274,-0.421377,0.150126
-0.171414,-0.382493,0.135187
0.106235,-0.384441,0.123655
0.173026,-0.372135,0.130195
0.235505,-0.369812,0.146
-0.269989,-0.350775,0.148354
-0.215818,-0.338962,0.125447
-0.0325135,-0.341284,0.137683
0.0244342,-0.322534,0.137859
-0.307815,-0.296744,0.139897
-0.109715,-0.295445,0.140566
0.0826095,-0.31822,0.151527
0.261736,-0.318012,0.131068
0.317162,-0.299914,0.144837
-0.20003,-0.279915,0.140434
-0.0167804,-0.280801,0.150055
0.0428805,-0.265864,0.144312
0.201075,-0.275562,0.155584
0.254912,-0.258591,0.13546
-0.336269,-0.244386,0.133201
-0.226842,-0.228299,0.125871
-0.0978739,-0.224905,0.126348
-0.0371231,-0.224107,0.130956
0.133167,-0.228978,0.153279
0.311691,-0.244694,0.122274
-0.363233,-0.190937,0.13016
-0.303624,-0.188607,0.136342
